"count = [ 0 for A in range ( 26 ) ]
while True :
try :
A = input ( )
break
for A in range ( len ( B ) ) :
A = ord ( B [ C ] ) - ord ( D )
if ( A >= 0 and A <= 26 ) :
count [ A ] += 1
A = ord ( B [ C ] ) - ord ( D )
if ( A >= 0 and A <= 26 ) :
count [ A ] += 1
for A in range ( 26 ) :
print ( chr ( A + ord ( B ) ) , C , count [ A ] )
",ITP1_8_C,groupA,lisa_06
"import sys
A = { }
for A in sys . stdin :
for A in B :
if A . isalpha ( ) :
A = B . lower ( )
A [ B ] = A . get ( B , 0 ) + 1
for A in range ( 26 ) :
A = chr ( ord ( B ) + C )
print ( A , B , C . get ( A , 0 ) , sep = '' )
",ITP1_8_C,groupA,miyu777
"import string
A = ''
while True :
try :
A = str ( input ( ) )
A = B . lower ( )
A = A + B
break
for A in B . ascii_lowercase :
A = B . count ( C )
print ( A . format ( B , C ) )
",ITP1_8_C,groupA,prprpr
"import sys
A = sys . stdin . read ( ) . lower ( )
for A in range ( 97 , 123 ) :
print ( chr ( A ) , B , C . count ( chr ( A ) ) )
",ITP1_8_C,groupA,mai0526
"A = input ( )
while True :
try :
A += ( str ( input ( ) ) )
break
A = str . lower ( B )
for A in range ( ord ( B ) , ord ( C ) + 1 ) :
count = 0
print ( chr ( A ) , B , end = ' ' )
for A in range ( len ( B ) ) :
A = ord ( B [ C ] )
if A == B :
count += 1
print ( count )
",ITP1_8_C,groupA,giraffe09
"A = [ 0 for B in range ( 26 ) ]
A = [ chr ( ord ( B ) + C ) for C in range ( 26 ) ]
while True :
try :
A = input ( )
A = B . lower ( )
for A in range ( 26 ) :
A = B . count ( C [ D ] )
A [ B ] += C
for A in range ( 26 ) :
print ( {b[i]} : {l[i]} )
break
",ITP1_8_C,groupA,maple13
"A = ''
while True :
try :
A += input ( ) . lower ( )
break
for A in B :
print ( A . format ( B , C . count ( B ) ) )
",ITP1_8_C,groupA,Kunitomo
"A = list ( [ 0 for B in range ( 26 ) ] )
while True :
try :
A = str ( input ( ) )
A = A . lower ( )
for A in range ( len ( B ) ) :
A = ord ( B [ C ] )
if A > 96 and A < 123 :
A [ B - 97 ] += 1
break
for A in range ( 97 , 123 ) :
print ( chr ( A ) , B , C [ A - 97 ] )
",ITP1_8_C,groupA,tom99
"A = open ( 0 )
A = A . read ( )
A = B
A = [ 0 ] * 26
for A in B :
for A in range ( len ( B ) ) :
if A == B [ C ] or A == B [ C ] . upper ( ) :
A [ B ] += 1
for A in range ( len ( B ) ) :
print ( A [ B ] , C , D [ B ] )
",ITP1_8_C,groupA,guoguo
"A = B
A = [ 0 ] * 26
while True :
try :
A = ( input ( ) )
for A in range ( len ( B ) ) :
if A [ B ] . lower ( ) in C :
A [ B . index ( C [ D ] . lower ( ) ) ] += 1
break
for A in range ( 26 ) :
print ( A [ B ] , C , D [ B ] )
",ITP1_8_C,groupA,kurumi048
"A = list ( [ 0 for B in range ( 26 ) ] )
while True :
try :
A = str ( input ( ) )
A = B . lower ( )
for A in range ( len ( B ) ) :
A = ord ( B [ C ] )
if A > 96 and A < 123 :
A [ B - 97 ] += 1
break
for A in range ( 97 , 123 ) :
print ( chr ( A ) , B , C [ A - 97 ] )
",ITP1_8_C,groupA,nabenabe0927
"A = ''
while True :
try :
A += str ( input ( ) . lower ( ) )
break
for A in range ( 97 , 123 ) :
print ( chr ( A ) , B , C . count ( chr ( A ) ) , sep = ' ' )
",ITP1_8_C,groupA,honoka46
"A = ''
try :
while True :
A += input ( ) . lower ( )
pass
for A in range ( ord ( B ) , ord ( C ) + 1 ) :
print ( chr ( A ) + B + str ( C . count ( chr ( A ) ) ) )
",ITP1_8_C,groupA,mai0321
"import sys
A = { }
for A in sys . stdin :
for A in list ( B . lower ( ) ) :
A [ B ] = A . get ( B , 0 ) + 1
for A in range ( ord ( B ) , ord ( C ) + 1 ) :
print ( chr ( A ) , B , C . get ( chr ( A ) , 0 ) )
",ITP1_8_C,groupA,Lemon_1127
"import sys
A = sys . stdin . read ( )
A = str . lower ( B )
for A in B :
print ( A , B , C . count ( A ) )
",ITP1_8_C,groupA,wonka3065
"A = B
A = [ 0 ] * 26
while True :
try :
A = input ( )
A = A . lower ( )
for A in range ( len ( B ) ) :
if A [ B ] in C :
A = B . index ( C [ D ] )
A [ B ] += 1
break
for A in range ( 26 ) :
print ( A [ B ] , C , D [ B ] )
",ITP1_8_C,groupA,Hui0946
"import sys
A = sys . stdin . read ( )
A = A . lower ( )
A = [ 0 ] * 26
A = list ( B )
for A in B :
A = 0
for A in B :
if A == B :
A [ B ] += 1
A += 1
for A in range ( 26 ) :
print ( A [ B ] + C + str ( D [ B ] ) )
",ITP1_8_C,groupA,maih120615
"A = ''
try :
while True :
A = input ( )
if A == '' :
break
A += B
pass
A = [ 0 ] * 26
A = B . lower ( )
for A in range ( len ( B ) ) :
A = ord ( B [ C ] ) - 97
if A >= 0 and A < 26 :
A [ B ] += 1
for A in range ( 26 ) :
print ( A % ( chr ( B + 97 ) , C [ B ] ) )
",ITP1_8_C,groupA,kurumin212
"import sys
A = sys . stdin . read ( ) . lower ( )
for A in range ( 97 , 123 ) :
print ( chr ( A ) , B , C . count ( chr ( A ) ) )
",ITP1_8_C,groupA,okrn_cindy
"import sys
import string
A = sys . stdin . read ( ) . lower ( )
for A in B . ascii_lowercase :
print ( A . format ( B , C . count ( B ) ) )
",ITP1_8_C,groupA,yukka_rinrin
"A = ''
while True :
try :
A += input ( ) . lower ( )
break
A = list ( B )
for A in B :
A = B . count ( C )
print ( {c} : {a} )
",ITP1_8_C,groupA,ayk_rb_1103
"A = ''
A = [ 0 ] * 26
while True :
try :
A = input ( )
A = str ( B )
A = A . lower ( )
A += B
break
for A in range ( len ( B ) ) :
A = ord ( B [ C ] )
if A > 96 and A < 123 :
A [ B - 97 ] += 1
for A in range ( 97 , 123 ) :
print ( chr ( A ) , B , C [ A - 97 ] )
",ITP1_8_C,groupA,momokai
"import sys
A = sys . stdin . read ( ) . lower ( )
for A in range ( 97 , 123 ) :
print ( chr ( A ) , B , C . count ( chr ( A ) ) )
",ITP1_8_C,groupA,kazari
"count = [ 0 for A in range ( 26 ) ]
while True :
try :
str = input ( ) . lower ( )
break
for A in range ( len ( str ) ) :
for A in range ( 26 ) :
if ord ( str [ A ] ) == 97 + B :
count [ A ] += 1
break
for A in range ( 26 ) :
print ( {chr(97+i)} : {count[i]} )
",ITP1_8_C,groupA,aoaoaoi
"import sys
import string
count = { k : [ 0 for A in B . ascii_lowercase ] }
for A in sys . stdin . read ( ) . lower ( ) :
if A . islower ( ) :
count [ A ] = count [ A ] + 1
for A , B in count . items ( ) :
print ( {k} : {v} )
",ITP1_8_C,groupA,kori21
"import sys
A = sys . stdin . read ( ) . lower ( )
for A in range ( ord ( B ) , ord ( C ) + 1 ) :
print ( chr ( A ) , B , C . count ( chr ( A ) ) )
",ITP1_8_C,groupA,blackpinky
"A = [ 0 for B in range ( 26 ) ]
A = B
while True :
try :
A = input ( )
break
for A in B :
A = 0
for A in B :
if A == B or A == B . upper ( ) :
A [ B ] += 1
break
A += 1
for A in range ( len ( B ) ) :
print ( A % ( B [ C ] , D [ C ] ) )
",ITP1_8_C,groupA,arashi99
"import sys
A = sys . stdin . read ( ) . lower ( )
for A in range ( 97 , 123 ) :
print ( chr ( A ) , B , C . count ( chr ( A ) ) )
",ITP1_8_C,groupA,water0914
"A = [ 0 for B in range ( 26 ) ]
while True :
try :
A = input ( )
break
for A in range ( len ( B ) ) :
A = ord ( B [ C ] ) - ord ( D )
if ( A >= 0 and A < 26 ) :
A [ B ] += 1
A = ord ( B [ C ] ) - ord ( D )
if ( A >= 0 and A < 26 ) :
A [ B ] += 1
for A in range ( 26 ) :
print ( chr ( A + ord ( B ) ) , C , D [ A ] )
",ITP1_8_C,groupA,m1916075_
"A = [ ]
while True :
try :
A += input ( ) . lower ( )
A = ord ( B )
A = ord ( B )
for A in range ( B , C + 1 ) :
print ( A . format ( chr ( B ) , C . count ( chr ( B ) ) ) )
",ITP1_8_C,groupA,akpinee
"import sys
A = 2000000000
A = 1000000007
A = 0.000000001
A = [ 0 ] * 26
A = B
A = sys . stdin . read ( )
for A in B :
A = 0
for A in B :
if A == B or A == B . upper ( ) :
A [ B ] += 1
A += 1
for A in range ( len ( B ) ) :
print ( A % ( B [ C ] , D [ C ] ) )
",ITP1_8_C,groupA,umnkit0922
"count = [ 0 for A in range ( 26 ) ]
while True :
try :
A = input ( )
break
for A in range ( len ( B ) ) :
A = ord ( B [ C ] ) - ord ( D )
if ( A >= 0 and A <= 26 ) :
count [ A ] += 1
A = ord ( B [ C ] ) - ord ( D )
if ( A >= 0 and A <= 26 ) :
count [ A ] += 1
for A in range ( 26 ) :
print ( chr ( A + ord ( B ) ) , C , count [ A ] )
",ITP1_8_C,groupA,ayame_1001
"A = [ ]
while True :
try :
A = input ( )
A = A . lower ( )
A . append ( B )
break
A = '' . join ( B )
print ( A , B , C . count ( A ) )
print ( A , B , C . count ( A ) )
print ( A , B , C . count ( A ) )
print ( A , B , C . count ( A ) )
print ( A , B , C . count ( A ) )
print ( A , B , C . count ( A ) )
print ( A , B , C . count ( A ) )
print ( A , B , C . count ( A ) )
print ( A , B , C . count ( A ) )
print ( A , B , C . count ( A ) )
print ( A , B , C . count ( A ) )
print ( A , B , C . count ( A ) )
print ( A , B , C . count ( A ) )
print ( A , B , C . count ( A ) )
print ( A , B , C . count ( A ) )
print ( A , B , C . count ( A ) )
print ( A , B , C . count ( A ) )
print ( A , B , C . count ( A ) )
print ( A , B , C . count ( A ) )
print ( A , B , C . count ( A ) )
print ( A , B , C . count ( A ) )
print ( A , B , C . count ( A ) )
print ( A , B , C . count ( A ) )
print ( A , B , C . count ( A ) )
print ( A , B , C . count ( A ) )
print ( A , B , C . count ( A ) )
",ITP1_8_C,groupA,KA1NA0913
"import sys
A = [ 0 ] * 26
A = B
A = sys . stdin . read ( )
for A in B :
A = 0
for A in B :
if A == B or A == B . upper ( ) :
A [ B ] += 1
break
A += 1
for A in range ( len ( B ) ) :
print ( A % ( B [ C ] , D [ C ] ) )
",ITP1_8_C,groupA,blues11
"A = [ 0 ] * 26
try :
while True :
A = str ( input ( ) )
A = A . lower ( )
for A in range ( len ( B ) ) :
if 97 <= ord ( A [ B ] ) <= 122 :
A [ ord ( B [ C ] ) - 97 ] += 1
for A in range ( 26 ) :
print ( chr ( A + 97 ) , B , C [ A ] )
",ITP1_8_C,groupA,kkk2m
"import sys
A = sys . stdin . read ( ) . lower ( )
for A in range ( 97 , 123 ) :
print ( chr ( A ) , B , C . count ( chr ( A ) ) )
",ITP1_8_C,groupA,Kureha
"import sys
A = [ 0 ] * 123
A = B
A = sys . stdin . read ( )
for A in B :
A = 0
for A in B :
if A == B or A == B . upper ( ) :
A [ B ] += 1
A += 1
for A in range ( len ( B ) ) :
print ( A [ B ] , C , D [ B ] )
",ITP1_8_C,groupA,rt56
"A = [ ]
for A in sys . stdin :
A . append ( B )
A = '' . join ( B ) . lower ( )
for A in B . ascii_lowercase :
print ( A . format ( B , C . count ( B ) ) )
",ITP1_8_C,groupA,horichan
"import sys
A = [ 0 ] * 26
A = sys . stdin . read ( ) . lower ( )
for A in map ( B , range ( ord ( C ) , ord ( D ) + 1 ) ) :
print ( A , B , C . count ( A ) )
",ITP1_8_C,groupA,Shion20
"A = ''
while True :
try :
A += input ( )
break
for A in range ( 26 ) :
A += 1
",ITP1_8_C,groupA,s_68
"A = B
A = [ 0 ] * 26
while True :
try :
A = input ( )
for A in range ( len ( B ) ) :
if A [ B ] in C or A [ B ] . lower ( ) in C : 
    D [ C . index ( A [ B ] . lower ( ) ) ] += 1
for A in range ( 26 ) :
print ( A [ B ] , C , D [ B ] )
",ITP1_8_C,groupA,yuyu268
"import sys
A = { }
for A in sys . stdin :
for A in B :
if A . isalpha ( ) :
A = B . lower ( )
A [ B ] = A . get ( B , 0 ) + 1
for A in range ( 26 ) :
A = chr ( ord ( B ) + C )
print ( A , B , C . get ( A , 0 ) , sep = '' )
",ITP1_8_C,groupA,shoko_a_
"A = [ ]
while True :
try :
A += input ( ) . lower ( )
A = ord ( B )
A = ord ( B )
for A in range ( B , C + 1 ) :
print ( A . format ( chr ( B ) , C . count ( chr ( B ) ) ) )
",ITP1_8_C,groupA,ucacao33
"A = list ( [ 0 for B in range ( 26 ) ] )
while True :
try :
A = str ( input ( ) )
A = B . lower ( )
for A in range ( len ( B ) ) :
A = ord ( B [ C ] )
if A > 96 and A < 123 :
A [ B - 97 ] += 1
break
for A in range ( 97 , 123 ) :
print ( chr ( A ) , B , C [ A - 97 ] )
",ITP1_8_C,groupA,Shiori_Y
"A = [ ]
A = [ ]
A = [ ]
import string
A = B . ascii_letters
import collections
try :
while True :
A = A + list ( input ( ) )
pass
A = collections . Counter ( B )
for A in range ( 26 ) :
print ( A [ B ] + C + str ( D [ A [ 0 + B ] ] + D [ A [ 26 + B ] ] ) )
",ITP1_8_C,groupA,harapeco
"A = B
A = ''
while True :
try :
A += input ( ) . lower ( )
break
for A in B :
print ( A . format ( B , C . count ( B ) ) )
",ITP1_8_C,groupA,gon35
"import sys
A = [ ]
for A in sys . stdin . readlines ( ) :
A . append ( B . rstrip ( ) )
A = '' . join ( B )
A = str . lower ( B )
for A in B :
A = B . count ( C )
print ( {i} : {countable} )
",ITP1_8_C,groupA,hamuhamu12
"import sys
A = sys . stdin . read ( )
A = A . lower ( )
A = [ 0 ] * 26
A = list ( B )
for A in B :
A = 0
for A in B :
if A == B :
A [ B ] += 1
A += 1
for A in range ( 26 ) :
print ( A [ B ] + C + str ( D [ B ] ) )
",ITP1_8_C,groupA,ss10225_
"A = ''
while True :
try :
A += input ( ) . lower ( )
break
for A in B :
print ( A , B , C . count ( A ) )
",ITP1_8_C,groupA,ai0322
"import sys
A = sys . stdin . read ( ) . lower ( )
for A in range ( 97 , 123 ) :
print ( chr ( A ) , B , ( C . count ( chr ( A ) ) ) )
",ITP1_8_C,groupA,natsuki0804
"import sys
A = sys . stdin . read ( )
A = A . lower ( )
A = [ 0 ] * 26
A = list ( B )
for A in B :
A = 0
for A in B :
if A == B :
A [ B ] += 1
A += 1
for A in range ( 26 ) :
print ( A [ B ] + C + str ( D [ B ] ) )
",ITP1_8_C,groupA,miiyu
"A = [ 0 for B in range ( 26 ) ]
while True :
try :
A = input ( )
break
A = str . lower ( B )
for A in range ( len ( B ) ) :
A = ord ( B [ C ] ) - ord ( D )
if ( A >= 0 and A < 26 ) :
A [ B ] += 1
for A in range ( 26 ) :
print ( chr ( A + ord ( B ) ) , C , D [ A ] )
",ITP1_8_C,groupA,matsuki20
"import sys
A = 2000000000
A = 1000000007
A = 0.000000001
A = [ 0 ] * 26
A = B
A = sys . stdin . read ( )
for A in B :
A = 0
for A in B :
if A == B or A == B . upper ( ) :
A [ B ] += 1
break
A += 1
for A in range ( len ( B ) ) :
print ( A % ( B [ C ] , D [ C ] ) )
",ITP1_8_C,groupA,tokkankoji
"A = [ ]
while True :
try :
str = input ( )
break
continue
if str == '' :
break
A = str . lower ( )
A . append ( B )
A = '' . join ( B )
for A in B :
A = B . count ( C )
print ( A , B , C )
",ITP1_8_C,groupA,mh21716087
"A = [ ]
try :
while True :
A . append ( input ( ) )
pass
for A in range ( len ( B ) ) :
A [ B ] = A [ B ] . lower ( )
A = ' ' . join ( B )
for A in B :
print ( A , B , C . count ( A ) )
",ITP1_8_C,groupA,bono2325
"import sys
A = { }
for A in sys . stdin :
for A in B :
if A . isalpha ( ) :
A = B . lower ( )
A [ B ] = A . get ( B , 0 ) + 1
for A in range ( 26 ) :
A = chr ( ord ( B ) + C )
print ( {c} : {x.get(c,0)} )
",ITP1_8_C,groupA,konkon666
"import sys
A = sys . stdin . read ( ) . lower ( )
for A in range ( 97 , 123 ) :
print ( chr ( A ) , B , ( C . count ( chr ( A ) ) ) )
",ITP1_8_C,groupA,nanako1116
"A = open ( 0 )
A = A . read ( )
A = B
A = [ 0 ] * 26
for A in B :
for A in range ( len ( B ) ) :
if A == B [ C ] or A == B [ C ] . upper ( ) :
A [ B ] += 1
for A in range ( len ( B ) ) :
print ( A [ B ] , C , D [ B ] )
",ITP1_8_C,groupA,sugarchan0
"import sys
A = [ ]
for A in sys . stdin . readlines ( ) :
A . append ( B . rstrip ( ) )
A = '' . join ( B )
A = str . lower ( B )
for A in B :
A = B . count ( C )
print ( {i} : {countable} )
",ITP1_8_C,groupA,okashi77
"import sys
A = sys . stdin . read ( )
A = A . lower ( )
A = [ 0 ] * 26
A = list ( B )
for A in B :
A = 0
for A in B :
if A == B :
A [ B ] += 1
A += 1
for A in range ( 26 ) :
print ( A [ B ] + C + str ( D [ B ] ) )
",ITP1_8_C,groupA,Shino107
"import sys
A = { }
for A in sys . stdin :
for A in list ( B . lower ( ) ) : 
    C [ A ] = C . get ( A , 0 ) + 1
for A in range ( ord ( B ) , ord ( C ) + 1 ) : 
    print ( chr ( A ) , D , E . get ( chr ( A ) , 0 ) )
",ITP1_8_C,groupA,aoi_0326
"import sys
A = sys . stdin . read ( )
A = A . lower ( )
A = [ 0 ] * 26
A = list ( B )
for A in B :
A = 0
for A in B :
if A == B :
A [ B ] += 1
A += 1
for A in range ( 26 ) :
print ( A [ B ] + C + str ( D [ B ] ) )
",ITP1_8_C,groupA,yuuu197
"import sys
A = sys . stdin . read ( ) . lower ( )
for A in range ( 97 , 123 ) : 
    print ( chr ( A ) , B , C . count ( chr ( A ) ) )
",ITP1_8_C,groupA,yamamotokotoha
code,problem_id,group_id,user_id
"A = input ( ) . lower ( )
A = 0
while 1 :
A = input ( )
if A == B :
break
A += B . lower ( ) . split ( ) . count ( C )
print ( A )
",ITP1_9_A,groupA,jakenu0x5e
"if __name__ == A :
A = input ( )
A = [ ]
while True :
A = input ( )
if A == B :
break
A . append ( B . lower ( ) )
A = 0
for A in B :
for A in B . split ( ' ' ) :
if A == B . lower ( ) :
A += 1
print ( A )
",ITP1_9_A,groupA,kichi941
"A = input ( ) . lower ( )
A = [ ]
A = input ( )
while ( A != B ) :
A += B . lower ( ) . split ( )
A = input ( )
print ( len ( [ A for A in B if A == C ] ) )
",ITP1_9_A,groupA,cima
"A = input ( )
A = [ ]
while ( 1 ) :
A = input ( )
if A == B :
break
A = A . lower ( )
A . append ( B )
A = ' ' . join ( B )
A = B . split ( )
print ( A . count ( B ) )
",ITP1_9_A,groupA,novel
"A = input ( )
A = [ ]
while True :
A = input ( )
if A == B : 
    break
A += B . lower ( ) . split ( )
print ( A . count ( B ) )
",ITP1_9_A,groupA,tricom
"import sys
A = input ( ) . lower ( )
count = 0
for A in sys . stdin :
count += sum ( [ 1 for A in B . lower ( ) . split ( ) if A == C ] )
print ( count )
",ITP1_9_A,groupA,tige
"A = input ( )
A = 0
while True :
A = input ( )
if A == B :
break
A = list ( B . split ( ) )
for A in range ( len ( B ) ) :
if str . lower ( A [ B ] ) == str . lower ( C ) :
A += 1
print ( A )
",ITP1_9_A,groupA,KubotaNoriko1230
"A = ''
A = input ( ) . casefold ( )
while True :
A = input ( )
if A == B :
break
A += B + ' '
print ( sum ( [ 1 for A in B . split ( ) if A . casefold ( ) == C ] ) )
",ITP1_9_A,groupA,pypy
"A = input ( ) . casefold ( )
A = 0
while True :
A = input ( )
if A == B :
break
A = A . casefold ( )
A = B . split ( )
A += B . count ( C )
print ( A )
",ITP1_9_A,groupA,bs5lNkJ
"import sys
A = input ( )
print ( sys . stdin . read ( ) . lower ( ) . split ( ) . count ( A ) )
",ITP1_9_A,groupA,kyuna
"A , count = input ( ) , 0
while True :
A = input ( )
if A == B :
break
count += A . lower ( ) . split ( ) . count ( B )
print ( count )
",ITP1_9_A,groupA,ikatakos
"A = input ( )
count = 0
while True :
A = input ( )
if A == B :
break
A = B . lower ( ) . split ( )
for A in B :
if A == B :
count += 1
print ( count )
",ITP1_9_A,groupA,manaka
"A = os . environ . get ( B )
if A == B :
sys . stdin = open ( A , B )
A = input ( ) . strip ( ) . lower ( )
count = 0
while True :
A = input ( ) . strip ( )
if A == B :
break
A = A . lower ( ) . split ( )
count += A . count ( B )
print ( count )
",ITP1_9_A,groupA,RandyWaterhouse
"if __name__ == A :
A = 0
A = input ( )
while ( True ) :
A = input ( )
if ( A == B ) :
break
A += sum ( map ( lambda E : E == B , C . strip ( D ) . lower ( ) . split ( ) ) )
print ( {total_occurence_num} )
",ITP1_9_A,groupA,yoheikikuta
"A = input ( )
A = [ ]
count = 0
while True :
A = input ( ) . split ( )
if A in B :
break
for A in range ( len ( B ) ) :
A [ B ] = A [ B ] . lower ( )
count += A . count ( B )
A = [ ]
print ( count )
",ITP1_9_A,groupA,tsuru_aji
"A = input ( )
A = [ ]
while 1 :
A = input ( )
if A == B : 
    break
A += B . lower ( ) . split ( )
count = 0
for A in B :
if A == B : 
    count += 1
print ( count )
",ITP1_9_A,groupA,bonoron
"import sys
A = input ( )
A = sys . stdin . read ( ) . lower ( ) . split ( )
print ( A . count ( B ) )
",ITP1_9_A,groupA,Mackie
"2
3
A = input ( )
A = ''
A = input ( )
while A != B :
A += B + '\n'
A = input ( )
print ( count ( A , B ) )
if __name__ == A :
run ( )
",ITP1_9_A,groupA,y1721
"import sys
import os
A = input ( ) . strip ( ) . lower ( )
A = 0
for A in sys . stdin :
A = A . lower ( )
for A in B . split ( ) :
if A == B :
A += 1
print ( A )
",ITP1_9_A,groupA,peroon
"A = input ( )
A = 0
while True :
try :
A += input ( ) . lower ( ) . split ( ) . count ( B )
break
print ( A )
",ITP1_9_A,groupA,leeav_ten
"A = input ( ) . lower ( )
A = 0
while 1 :
A = input ( )
if A == B :
break
A += B . lower ( ) . split ( ) . count ( C )
print ( A )
",ITP1_9_A,groupA,momiji6
"A = input ( )
A = 0
while True :
A = input ( ) . split ( ' ' )
if A [ 0 ] == B :
print ( A )
break
A = len ( B )
for A in range ( 0 , B ) :
A = int ( A )
if A [ B ] . lower ( ) == C :
A += B [ C ] . lower ( ) . count ( D )
continue
",ITP1_9_A,groupA,meiadayz
"A = input ( )
A = 0
A = [ ]
while A == 0 :
A = input ( ) . split ( )
if A != [ B ] :
A = len ( B )
for A in range ( B ) :
A . append ( B [ C ] )
A = 1
count = 0
A = len ( B )
for A in range ( B ) :
if A [ B ] . upper ( ) == C . upper ( ) :
count += 1
print ( count )
",ITP1_9_A,groupA,yreb
"import re
A = input ( )
A = 0
while True :
A = re . split ( B , input ( ) )
if A [ 0 ] == B :
break
for A in B :
A = A . lower ( )
if A == B :
A += 1
print ( A )
",ITP1_9_A,groupA,misuta
"A = input ( )
A = 0
while 1 :
A = input ( )
if A == B :
break
A += B . lower ( ) . split ( ) . count ( C )
print ( A )
",ITP1_9_A,groupA,baron2
"A = input ( )
A = [ ]
while True :
A = input ( )
if A == B : 
    break
A . append ( B . lower ( ) )
A = 0
for A in B :
for A in B . split ( ' ' ) :
if A == B :
A += 1
print ( A )
",ITP1_9_A,groupA,mxg7y
"A = input ( ) . lower ( )
count = 0
while True :
A = input ( )
if A == B :
break
count += A . lower ( ) . split ( ) . count ( B )
print ( count )
",ITP1_9_A,groupA,rockbirds12
"A = input ( )
A = [ ]
A = 0
while True :
A = input ( )
if A == B :
break
A = B . split ( ' ' )
for A in B :
if A . lower ( ) == B :
A += 1
print ( A )
",ITP1_9_A,groupA,zywuwen
"A = input ( )
A = 0
while True :
A = input ( )
if A == B :
break
A = B . lower ( )
A = A . split ( )
for A in range ( len ( B ) ) :
if A [ B ] == C :
A += 1
print ( A )
",ITP1_9_A,groupA,tefu417
"A = input ( )
count = 0
for A in iter ( input , B ) :
count += len ( [ A for A in ( B . lower ( ) ) . split ( ' ' ) if A == C ] )
print ( count )
",ITP1_9_A,groupA,halfpennyworths
"A = input ( ) . lower ( )
A = [ ]
while True :
A = input ( )
if A == B :
break
A = A + ' '
A . append ( B )
A = ( '' . join ( A ) ) . lower ( )
A = A . split ( )
print ( A . count ( B ) )
",ITP1_9_A,groupA,shana
"A = input ( )
A = 0
while True :
A = input ( )
if A == B :
print ( A )
break
A += B . lower ( ) . split ( ) . count ( C )
",ITP1_9_A,groupA,nananashi
"A = input ( )
A = 0
while True :
A = input ( )
if A == B :
break
A += B . lower ( ) . split ( ) . count ( C )
print ( A )
",ITP1_9_A,groupA,rune
"A = input ( ) . lower ( )
A = 0
while True :
A = input ( )
if A == B : 
    break
A = A . lower ( ) . split ( )
A += B . count ( C )
print ( A )
",ITP1_9_A,groupA,PythonHolic
"A = input ( )
count = 0
A = [ ]
while True :
A = input ( ) . split ( )
if A [ 0 ] == B :
break
for A in B :
A . append ( B )
for A in B :
if A . lower ( ) == B :
count += 1
print ( count )
",ITP1_9_A,groupA,soutatahara
"A = input ( ) . lower ( )
A = [ ]
while True :
A = list ( map ( str , input ( ) . split ( ) ) )
if A == [ B ] :
break
for A in B :
A . append ( B . lower ( ) )
print ( A . count ( B ) )
",ITP1_9_A,groupA,tappinasa
"import sys
A = 2000000000
A = 1000000007
A = 0.000000001
A = str ( input ( ) ) . upper ( )
A = [ ]
while True :
A = str ( input ( ) )
if A == B :
break
A += B . upper ( ) . split ( )
A = 0
for A in B :
if A == B :
A += 1
print ( A % ( B ) )
",ITP1_9_A,groupA,naoto172
"A = input ( ) . lower ( )
A = 0
while True :
A = input ( )
if A == B : 
    break
A += B . lower ( ) . split ( ) . count ( C )
print ( A )
",ITP1_9_A,groupA,Sim0000
"A = input ( ) . lower ( )
A = ''
while True :
A = input ( )
if A == B :
break
A += B . lower ( ) + ' '
A = list ( A . split ( ) )
A = 0
for A in B :
if A == B :
A += 1
print ( A )
",ITP1_9_A,groupA,toyuzuko
"A = input ( )
A = 0
A = [ ]
A = list ( map ( str , input ( ) . split ( ) ) )
while A != [ B ] :
for A in range ( len ( B ) ) :
A [ B ] = A [ B ] . lower ( )
A . append ( B )
A = list ( map ( str , input ( ) . split ( ) ) )
for A in range ( len ( B ) ) :
for A in range ( len ( B [ C ] ) ) :
if A [ B ] [ C ] == D :
A = A + 1
print ( A )
",ITP1_9_A,groupA,jj1guj
"import sys
A = input ( ) . lower ( )
A = sys . stdin . read ( )
A = B [ 0 : B . find ( C ) ] . lower ( ) . split ( )
print ( A . count ( B ) )
",ITP1_9_A,groupA,nut5ch3st
"A = input ( )
A = len ( B )
A = [ ]
while True :
A = input ( )
if A == B :
break
A = A . lower ( )
A = B . split ( ' ' )
A . append ( B )
A = len ( B )
count = 0
for A in range ( B ) :
A = B [ C ]
A = len ( B )
for A in range ( B ) :
if A [ B ] == C :
count += 1
print ( count )
",ITP1_9_A,groupA,Pure70os
"A = input ( ) . upper ( )
A = 0
while True :
A = input ( )
if A == B :
break
A = A . upper ( ) . split ( )
A += B . count ( C )
print ( A )
",ITP1_9_A,groupA,nagasw0603
"A = [ ]
str = input ( )
while True :
A = input ( )
if A == B :
break
A = B . lower ( )
A = B . split ( )
A += B
print ( A . count ( str ) )
",ITP1_9_A,groupA,yunakura
"A = input ( )
A = B . upper ( )
A = 0
while True :
A = input ( )
A = B . upper ( ) . split ( )
if A == B :
break
A += B . count ( C )
pass
print ( A )
",ITP1_9_A,groupA,proayu33
"A = input ( )
A = int ( 0 )
while True :
A = input ( )
if A == B :
break
A = A . lower ( )
A = A . split ( )
A += B . count ( C )
print ( A )
",ITP1_9_A,groupA,aaa119
"A = 0
A = input ( )
while True :
A = [ ]
A = list ( input ( ) . split ( ) )
if A [ 0 ] == B :
break
for A in range ( len ( B ) ) :
A . append ( B [ C ] . lower ( ) )
for A in range ( len ( B ) ) :
if A [ B ] == C :
A += 1
print ( A )
",ITP1_9_A,groupA,mimimi323
