code,problem_id,group_id,user_id
"中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列をソートした列を展開し、それぞれA、Bとする
AがBと等しいかどうかが0と等しいとき、
繰り返しを中断する
0をAとする
Aが0と等しくない間、次を繰り返す
AをBで割った余りをAとする
AとBを入れ替える
Aを1だけ増加させる
A、Bを出力する
",0197,groupB,leeav_ten
"中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
Aが0と等しくかつBが0と等しいとき、
A、Bの最大値、A、Bの最小値をA、Bとする
0をAとする
中断するまで、次を繰り返す
Aを1だけ増加させる
AをBで割った余りをAとする
AとBを入れ替える
Aが0と等しいとき、
A、Bを出力する
",0197,groupB,meiadayz
"0をAとする
Aが0と等しくない間、次を繰り返す
B、AをBで割った余りをA、Bとする
Aを1だけ増加させる
(A、B)からなる列を返す
1の間、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
Aが0と等しいとき、
繰り返しを中断する
A、Bの最大値、A、Bの最小値をA、Bとする
AとBの最大公約数を展開してを出力する
",0197,groupB,baron2
"中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
Aが0と等しいとき、
繰り返しを中断する
AがB以下のとき、
C、DをA、Bとする
C、DをA、Bとする
0をAとする
Aが0と等しくない間、次を繰り返す
Aを1だけ増加させる
AをBで割った余りにする
AとBを入れ替える
(A、B)の組を返す
Euc(A,B,C)の先頭、Euc(A,B,C)の1番目を出力する
",0197,groupB,tefu417
"中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
AがBと等しいかどうかが0と等しいとき、
AがBより小さいとき、
AとBを入れ替える
0をAとする
Aが0より大きい間、次を繰り返す
B、AをBで割った余り、Cに1を加えた値をA、B、Cとする
A、Bを出力する
",0197,groupB,nut5ch3st
"中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
Aが0と等しくかつBが0と等しいとき、
繰り返しを中断する
AがBより小さいとき、
AとBを入れ替える
0を無限の整数列とする
Aが0より大きい間、次を繰り返す
AをBで割った余りをAとする
AとBを入れ替える
無限の整数列を1だけ増加させる
A、無限の整数列を出力する
",0197,groupB,Pure70os
"中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
AがBと等しいかどうかが0と等しいとき、
繰り返しを中断する
AがB以上のとき、
BをAとする
BをAとする
BをAとする
BをAとする
0をAとする
中断するまで、次を繰り返す
AをBで割った余りをAとする
AとBを入れ替える
Aを1だけ増加させる
Aが0と等しいとき、
繰り返しを中断する
A、Bを出力する
",0197,groupB,nagasw0603
"中断するまで、次を繰り返す
空列をAとする
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
(A、B)の組が(0、0)の組と等しいとき、
繰り返しを中断する
AがB以下のとき、
Aが0と等しいとき、
Aを返す
Aの末尾に1を追加する
AとBをAで割った余りの最大公約数を返す
改行せずにAとBの最大公約数を出力する
空文字列、Aの総和を出力する
A、1を出力する
Aが0と等しいとき、
Aを返す
Aの末尾に1を追加する
AとBをAで割った余りの最大公約数を返す
改行せずにAとBの最大公約数を出力する
空文字列、Aの総和を出力する
",0197,groupB,yunakura
"中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
Aが0と等しくかつBが0と等しいとき、
繰り返しを中断する
BをAとする
BをAとする
BをAとする
BをAとする
0をAとする
中断するまで、次を繰り返す
BをCで割った余りをAとする
BをAとする
BをAとする
BをAとする
BをAとする
Aを1だけ増加させる
Aが0と等しいとき、
繰り返しを中断する
A、Bを出力する
",0197,groupB,proayu33
"0をAとする
中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
Aが0と等しくかつBが0と等しいとき、
繰り返しを中断する
AがBより大きいとき、
AとBを入れ替える
Aが0より大きい間、次を繰り返す
BをAとする
BをAとする
BをAで割った余りをAとする
Aを1だけ増加させる
A、Bを出力する
0をAとする
",0197,groupB,aaa119
"中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
Aが0と等しくかつBが0と等しいとき、
繰り返しを中断する
0をAとする
中断するまで、次を繰り返す
Aを1だけ増加させる
Aが0と等しいとき、
A、Bから1を引いた値を出力する
繰り返しを中断する
A、Bから1を引いた値を出力する
繰り返しを中断する
AをBで割った余りをAとする
AをBで割った余りをAとする
",0197,groupB,mimimi323
"中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
Aが0と等しくかつBが0と等しいとき、
繰り返しを中断する
AがBより小さいとき、
AとBを入れ替える
0をAとする
中断するまで、次を繰り返す
Aが0と等しいとき、
繰り返しを中断する
Aを1だけ増加させる
BをCで割った余りをAとする
BをAとする
AとBを入れ替える
A、Bを出力する
",0197,groupB,myst7
"中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
0を無限の整数列とする
Aが0と等しくかつBが0と等しいとき、
繰り返しを中断する
AがBより小さいとき、
AとBを入れ替える
Aが0より大きい間、次を繰り返す
B、AをBで割った余りをA、Bとする
無限の整数列を1だけ増加させる
A、無限の整数列を出力する
",0197,groupB,roy2020
"中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
Aが0と等しくかつBが0と等しいとき、
繰り返しを中断する
AがBより小さいとき、
AとBを入れ替える
0をAとする
Aが0より大きい間、次を繰り返す
AをBで割った余りをAとする
AとBを入れ替える
Aを1だけ増加させる
A、Bを出力する
",0197,groupB,decodeco
"中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
Aが0と等しくまたはBが0と等しいとき、
AがBより小さいとき、
0をAとする
Aが0と等しくない間、次を繰り返す
BをCで割った余りをAとする
B、CをA、Bとする
Aを1だけ増加させる
A、Bを出力する
",0197,groupB,rei089
"中断するまで、次を繰り返す
次は例外に関する条件がある
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
Aが0と等しくかつBが0と等しいとき、
繰り返しを中断する
AがBより小さいとき、
AとBを入れ替える
何もしない
0をAとする
中断するまで、次を繰り返す
BをCで割った余りをAとする
BをAとする
BをAとする
Aを1だけ増加させる
Aが0と等しいとき、
繰り返しを中断する
A、Bを出力する
何もしない
",0197,groupB,mokomoko58
"中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
Aが0と等しくかつBが0と等しいとき、
繰り返しを中断する
AがBより小さいとき、
AとBを入れ替える
BをAとする
BをAとする
0をAとする
中断するまで、次を繰り返す
AをBで割った余りにする
AとBを入れ替える
Aを1だけ増加させる
Aが0と等しいとき、
繰り返しを中断する
A、Bを出力する
",0197,groupB,mayu_build_01
"中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
Aが0と等しくかつBが0と等しいとき、
繰り返しを中断する
AがBより小さいとき、
AとBを入れ替える
0をAとする
中断するまで、次を繰り返す
Aを1だけ増加させる
BをCで割った余りをAとする
B、CをA、Bとする
Aが0と等しいとき、
繰り返しを中断する
A、Bを出力する
",0197,groupB,sh415
"中断するまで、次を繰り返す
0をAとする
0をAとする
0をAとする
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
AがBと等しいかどうかが0と等しいとき、
繰り返しを中断する
AがBより小さいとき、
BをAとする
BをAとする
BをAとする
中断するまで、次を繰り返す
BをCで割った余りをAとする
BをAとする
BをAとする
Aを1だけ増加させる
Aが0と等しいとき、
繰り返しを中断する
A、Bを出力する
",0197,groupB,gem19
"中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
AがBと等しいかどうかが0と等しいとき、
繰り返しを中断する
0をAとする
AがBより小さいとき、
AとBを入れ替える
Aが0と等しくない間、次を繰り返す
AをBで割った余りをAとする
AとBを入れ替える
Aを1だけ増加させる
A、Bを出力する
",0197,groupB,mio0103
"中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
(A、B)の組が(0、0)の組と等しいとき、
繰り返しを中断する
AがB以上のとき、
何もしない
BをAとする
BをAとする
BをAとする
0をAとする
中断するまで、次を繰り返す
Aが0と等しいとき、
繰り返しを中断する
AをBで割った余りにする
BをAとする
BをAとする
BをAとする
Aを1だけ増加させる
A、Bを出力する
",0197,groupB,oreo0320
"AがB以上のとき、
BをAとする
BをAとする
BをAとする
BをAとする
0をAとする
Aが0と等しくない間、次を繰り返す
AをBで割った余りをAとする
AとBを入れ替える
Aを1だけ増加させる
A、Bを出力する
中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
Aが0と等しくかつBが0と等しいとき、
繰り返しを中断する
Euclidean(A,B)
",0197,groupB,kinako_shinonome
"0をAとする
A、Bを出力する
1の間、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
Aが0と等しいとき、
AがBより大きいときAとBの最大公約数、そうでなければBとAの最大公約数
",0197,groupB,obrm2k
"中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素をCとし、Cの整数値の列を展開し、それぞれA、Bとする
Aが0と等しくかつBが0と等しいとき、
繰り返しを中断する
AがBより小さいとき、
AとBを入れ替える
0をAとする
Aが0より大きい間、次を繰り返す
B、AをBで割った余りをA、Bとする
Aを1だけ増加させる
A、Bを出力する
",0197,groupB,blue2020
"中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
Aが0と等しくかつBが0と等しいとき、
繰り返しを中断する
AがB以上のとき、
C、DをA、Bとする
C、DをA、Bとする
0をAとする
中断するまで、次を繰り返す
Aが0と等しくないとき、
AをBで割った余りをAとする
AとBを入れ替える
Aを1だけ増加させる
繰り返しを中断する
A、Bを出力する
",0197,groupB,Aliceandkumasan
"中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
Aが0と等しくかつBが0と等しいとき、
繰り返しを中断する
AがBより小さいとき、
AとBを入れ替える
0をAとする
中断するまで、次を繰り返す
Aに1を加えた値をAとする
AをBで割った余りをAとする
Aが0と等しいとき、
繰り返しを中断する
AとBを入れ替える
A、Bを出力する
",0197,groupB,kyk_hm_99
"中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
Aが0と等しくかつBが0と等しいとき、
繰り返しを中断する
AがBより小さいとき、
1をAとする
中断するまで、次を繰り返す
BをCで割った余りをAとする
Aが0と等しいとき、
繰り返しを中断する
Aを1だけ増加させる
BをAとする
BをAとする
A、Bを出力する
",0197,groupB,iori125
"0をAとする
中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
Aが0と等しくかつBが0と等しいとき、
繰り返しを中断する
AがBより小さいとき、
AとBを入れ替える
中断するまで、次を繰り返す
Aが0と等しいとき、
繰り返しを中断する
AをBで割った余りをAとする
AとBを入れ替える
Aを1だけ増加させる
A、Bを出力する
0をAとする
",0197,groupB,moeknm
"中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
AがB以下のとき、
AとBを入れ替える
AがBと等しいかどうかが0と等しいとき、
繰り返しを中断する
0をAとする
中断するまで、次を繰り返す
Aが0と等しいとき、
繰り返しを中断する
AをBで割った余りをAとする
AとBを入れ替える
Aを1だけ増加させる
A、Bを出力する
",0197,groupB,snoopea
"中断するまで、次を繰り返す
0をAとする
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
Aが0と等しくかつBが0と等しいとき、
繰り返しを中断する
AがBより小さいとき、
AとBを入れ替える
中断するまで、次を繰り返す
Aが0と等しいとき、
A、Bを出力する
繰り返しを中断する
AをBで割った余りをAとする
AとBを入れ替える
Aに1を加えた値をAとする
",0197,groupB,yuko0828
"中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
AがBと等しいかどうかが0と等しいとき、
0をAとする
A、Bの最大値、A、Bの最小値をA、Bとする
Aが0と等しくない間、次を繰り返す
B、AをBで割った余りをA、Bとする
Cを1だけ増加させる
A、Bを出力する
",0197,groupB,artms007
"中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
AがBと等しいかどうかが0と等しいとき、
繰り返しを中断する
AがBより小さいとき、
0をAとする
Aが0より大きい間、次を繰り返す
B、AをBで割った余り、Cに1を加えた値をA、B、Cとする
A、Bを出力する
",0197,groupB,mmk20
"中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
Aが0と等しくかつBが0と等しいとき、
繰り返しを中断する
AがBより小さいとき、
AとBを入れ替える
1をAとする
AをBで割った余りが0と等しくない間、次を繰り返す
B、AをBで割った余りをA、Bとする
Aを1だけ増加させる
A、Bを出力する
",0197,groupB,yui_k
"0をAとする
Aが0と等しくない間、次を繰り返す
BをCで割った余りをAとする
B、CをA、Bとする
Aを1だけ増加させる
(A、B)からなる列を返す
中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列のリストを展開し、それぞれA、Bとする
Aが0と等しいとき、
AがBより小さいとき、
BとCの最大公約数をAとする
Aを展開してを出力する
",0197,groupB,ysk18_
"中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
AがBと等しいかどうかが0と等しいとき、
繰り返しを中断する
0をAとする
AがBより小さいとき、
AとBを入れ替える
Aが0と等しくない間、次を繰り返す
AをBで割った余りをAとする
AとBを入れ替える
Aを1だけ増加させる
A、Bを出力する
",0197,groupB,shioshiooshio
"中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
Aが0と等しくかつBが0と等しいとき、
繰り返しを中断する
0をAとする
中断するまで、次を繰り返す
Aが0と等しいとき、
繰り返しを中断する
AがBより小さいとき、
AとBを入れ替える
AをBで割った余りをAとする
AとBを入れ替える
Aを1だけ増加させる
A、Bを出力する
",0197,groupB,HARU55
"中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
(A、B)の組が(0、0)の組と等しいとき、
繰り返しを中断する
B、Cの最大値をAとする
B、Cの最小値をAとする
0をAとする
Aが0と等しくない間、次を繰り返す
AをBで割った余りにする
AとBを入れ替える
Aを1だけ増加させる
A、Bを出力する
",0197,groupB,Will25
"中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
Aが0と等しくかつBが0と等しいとき、
繰り返しを中断する
B、Cの最大値をAとする
B、Cの最小値をAとする
0を無限の整数列とする
中断するまで、次を繰り返す
無限の整数列を1だけ増加させる
BをCで割った余りをAとする
B、CをA、Bとする
Aが0と等しいとき、
繰り返しを中断する
A、無限の整数列を出力する
",0197,groupB,tamamii20
"中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
Aが0と等しくかつBが0と等しいとき、
繰り返しを中断する
0をAとする
AがB以上のとき、
BをAとする
BをAとする
中断するまで、次を繰り返す
AをBで割った余りをAとする
AとBを入れ替える
Aを1だけ増加させる
Aが0と等しいとき、
BをAとする
繰り返しを中断する
BをAとする
BをAとする
中断するまで、次を繰り返す
AをBで割った余りをAとする
AとBを入れ替える
Aを1だけ増加させる
Aが0と等しいとき、
BをAとする
繰り返しを中断する
A、Bを出力する
",0197,groupB,ym09rr6
"中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
Aが0と等しくかつBが0と等しいとき、
繰り返しを中断する
AがB以上のとき、
BをAとする
BをAとする
BをAとする
BをAとする
0をAとする
Aが0と等しくない間、次を繰り返す
AをBで割った余りをAとする
AとBを入れ替える
Aを1だけ増加させる
A、Bを出力する
",0197,groupB,kfwh87
"中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
Aが0と等しくかつBが0と等しいとき、
繰り返しを中断する
B、Cの最大値をAとする
B、Cの最小値をAとする
0をAとする
中断するまで、次を繰り返す
Aを1だけ増加させる
BをCで割った余りをAとする
B、CをA、Bとする
Aが0と等しいとき、
繰り返しを中断する
A、Bを出力する
",0197,groupB,meika
"中断するまで、次を繰り返す
次は例外に関する条件がある
入力された文字列を空白で分割した字句列の各要素に整数を適用した列のリストをAとする
Aの0番目が0と等しくかつAの1番目が0と等しいとき、
繰り返しを中断する
繰り返しを中断する
逆順にAをソートする
Bの先頭をAとする
Bの1番目をAとする
0をAとする
Aが0と等しくない間、次を繰り返す
Aを1だけ増加させる
AをBで割った余りをAとする
AとBを入れ替える
A、Bを出力する
",0197,groupB,Nakada065
"中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
AにBを加えた値が0と等しいとき、
繰り返しを中断する
0をAとする
AがBより小さいとき、
AとBを入れ替える
Aが0と等しくない間、次を繰り返す
Aを1だけ増加させる
BをCで割った余りをAとする
BをAとする
BをAとする
A、Bを出力する
",0197,groupB,Pooh0514
"中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
Aが0と等しくかつBが0と等しいとき、
繰り返しを中断する
0を無限の整数列とする
AがBより大きいとき、
AとBを入れ替える
Aが0と等しくない間、次を繰り返す
AをBで割った余りをAとする
AとBを入れ替える
無限の整数列を1だけ増加させる
A、無限の整数列を出力する
",0197,groupB,udonman
"0をAとする
Aが0と等しくない間、次を繰り返す
BをCで割った余りをAとする
B、CをA、Bとする
Aを1だけ増加させる
(A、B)からなる列を返す
中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
Aが0と等しくかつBが0と等しいとき、
繰り返しを中断する
AがBより小さいとき、
AとBを入れ替える
AとBの最大公約数を展開してを出力する
",0197,groupB,yuzukosyo
"1の間、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
Aが0と等しくかつBが0と等しいとき、
繰り返しを中断する
AがBより小さいとき、
(B、A)の組を(A、B)の組とする
0をAとする
1の間、次を繰り返す
Aが0と等しいとき、
A、Bを出力する
繰り返しを中断する
Aを1だけ増加させる
BをCで割った余りをAとする
BをAとする
(B、A)の組を(A、B)の組とする
",0197,groupB,phantom_0422
"中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
Aが0と等しくかつBが0と等しいとき、
繰り返しを中断する
0をAとする
中断するまで、次を繰り返す
Aが0と等しいとき、
繰り返しを中断する
AとBを入れ替える
AをBで割った余りにする
AとBを入れ替える
Aを1だけ増加させる
A、Bを出力する
",0197,groupB,Nanairo0716
"中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
Aが0と等しくかつBが0と等しいとき、
繰り返しを中断する
AがBより小さいとき、
AとBを入れ替える
0をAとする
中断するまで、次を繰り返す
Aが0と等しいとき、
繰り返しを中断する
AをBで割った余りをAとする
AとBを入れ替える
Aを1だけ増加させる
A、Bを出力する
",0197,groupB,hoshitaro32
"中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
0を無限の整数列とする
Aが0と等しくかつBが0と等しいとき、
繰り返しを中断する
AとBを入れ替える
中断するまで、次を繰り返す
Aが0と等しいとき、
繰り返しを中断する
AをBで割った余りをAとする
AとBを入れ替える
無限の整数列を1だけ増加させる
A、無限の整数列を出力する
",0197,groupB,lisa_06
"中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素をCとし、Cの整数値の列を展開し、それぞれA、Bとする
Aが0と等しくかつBが0と等しいとき、
繰り返しを中断する
AがBより小さいとき、
AとBを入れ替える
0をAとする
Aが0より大きい間、次を繰り返す
B、AをBで割った余りをA、Bとする
Aを1だけ増加させる
A、Bを出力する
",0197,groupB,miyu777
"0から1000未満までの数列を順にAとして、繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
Aが0と等しくかつBが0と等しいとき、
繰り返しを中断する
AがBより大きいとき、
AとBを入れ替える
A、BをA、Bとする
0を無限の整数列とする
0から1000未満までの数列を順にAとして、繰り返す
Aが0と等しいとき、
繰り返しを中断する
AをBで割った余りをAとする
AとBを入れ替える
無限の整数列を1だけ増加させる
Aを書式としてB、無限の整数列で整形した文字列を出力する
",0197,groupB,prprpr
"中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
Aが0と等しいとき、
繰り返しを中断する
AがB以下のとき、
C、DをA、Bとする
C、DをA、Bとする
0をAとする
Aが0と等しくない間、次を繰り返す
Aを1だけ増加させる
AをBで割った余りにする
AとBを入れ替える
(A、B)の組を返す
c(A,B,C)の先頭、c(A,B,C)の1番目を出力する
",0197,groupB,mai0526
"0をAとする
Aが0と等しくない間、次を繰り返す
BをCで割った余りをAとする
BをAとする
AとBを入れ替える
Aを1だけ増加させる
(A、B)からなる列を返す
中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
Aが0と等しいとき、
AがBより小さいとき、
BとCの最大公約数をAとする
Aを展開してを出力する
",0197,groupB,maple13
"中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
Aが0と等しくかつBが0と等しいとき、
繰り返しを中断する
0をAとする
中断するまで、次を繰り返す
Aが0と等しいとき、
繰り返しを中断する
AがBより小さいとき、
AとBを入れ替える
AをBで割った余りをAとする
AとBを入れ替える
Aを1だけ増加させる
A、Bを出力する
",0197,groupB,Kunitomo
"中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
AにBを加えた値が0と等しいとき、
繰り返しを中断する
0をAとする
AがBより小さいとき、
AとBを入れ替える
Aが0と等しくない間、次を繰り返す
Aを1だけ増加させる
BをCで割った余りをAとする
BをAとする
BをAとする
A、Bを出力する
",0197,groupB,guoguo
"中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
Aが0と等しくかつBが0と等しいとき、
B、Cの最大値をAとする
B、Cの最小値をAとする
0を無限の整数列とする
1の間、次を繰り返す
無限の整数列を1だけ増加させる
BをCで割った余りをAとする
B、CをA、Bとする
Aが0と等しいとき、
繰り返しを中断する
A、無限の整数列を出力する
",0197,groupB,kurumi048
"0をAとする
Aが0と等しくない間、次を繰り返す
BをCで割った余りをAとする
B、CをA、Bとする
Aを1だけ増加させる
(A、B)からなる列を返す
中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列のリストを展開し、それぞれA、Bとする
Aが0と等しいとき、
AがBより小さいとき、
BとCの最大公約数をAとする
Aを展開してを出力する
",0197,groupB,nabenabe0927
"中断するまで、次を繰り返す
0を無限の整数列とする
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
Aが0と等しくかつBが0と等しいとき、
繰り返しを中断する
AとBを入れ替える
中断するまで、次を繰り返す
Aが0と等しいとき、
繰り返しを中断する
AをBで割った余りをAとする
AとBを入れ替える
無限の整数列を1だけ増加させる
A、無限の整数列を出力する
",0197,groupB,honoka46
"中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素をCとし、Cの整数値の列を展開し、それぞれA、Bとする
Aが0と等しくかつBが0と等しいとき、
繰り返しを中断する
AがBより小さいとき、
AとBを入れ替える
0をAとする
Aが0より大きい間、次を繰り返す
B、AをBで割った余りをA、Bとする
Aを1だけ増加させる
A、Bを出力する
",0197,groupB,mai0321
"中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
Aが0と等しくかつBが0と等しいとき、
繰り返しを中断する
AがBより小さいとき、
AとBを入れ替える
0をAとする
Aが0と等しくない間、次を繰り返す
BをCで割った余りをAとする
B、CをA、Bとする
Aを1だけ増加させる
A、Bを出力する
",0197,groupB,Lemon_1127
"0をAとする
中断するまで、次を繰り返す
Aが0と等しいとき、
(A、B)の組を返す
AをBで割った余りをAとする
BをAとする
BをAとする
BをAとする
Aを1だけ増加させる
中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
Aが0と等しくかつBが0と等しいとき、
繰り返しを中断する
AがBより小さいとき、
BをAとする
BをAとする
BをAとする
gozyo(B,C)をAとする
Aの先頭、Aの1番目を出力する
",0197,groupB,wonka3065
"中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
AがBと等しいかどうかが0と等しいとき、
繰り返しを中断する
0をAとする
AがBより小さいとき、
AとBを入れ替える
Aが0と等しくない間、次を繰り返す
BをCで割った余りをAとする
BをAとする
BをAとする
Aを1だけ増加させる
A、Bを出力する
",0197,groupB,Hui0946
"0をAとする
Aの間、次を繰り返す
A、Bを出力する
中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
Aが0と等しいとき、
繰り返しを中断する
AがBより大きいときAとBの最大公約数、そうでなければBとAの最大公約数
",0197,groupB,kurumin212
"中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
0をAとする
0をAとする
0をAとする
Aが0と等しくかつBが0と等しいとき、
繰り返しを中断する
AがB以上のとき、
BをAとする
BをAとする
BをAとする
BをAとする
Aが0と等しくない間、次を繰り返す
B、AをBで割った余りをA、Bとする
Aを1だけ増加させる
A、Bを出力する
",0197,groupB,ayk_rb_1103
"中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素をCとし、Cの整数値の列を展開し、それぞれA、Bとする
Aが0と等しくかつBが0と等しいとき、
繰り返しを中断する
AがBより小さいとき、
AとBを入れ替える
0をAとする
Aが0より大きい間、次を繰り返す
B、AをBで割った余りをA、Bとする
Aを1だけ増加させる
A、Bを出力する
",0197,groupB,momokai
"中断するまで、次を繰り返す
入力された文字列を空白で分割した字句列の各要素に整数を適用した列を展開し、それぞれA、Bとする
Aが0と等しくかつBが0と等しいとき、
繰り返しを中断する
0をAとする
中断するまで、次を繰り返す
Aが0と等しいとき、
繰り返しを中断する
AがBより小さいとき、
AとBを入れ替える
AをBで割った余りをAとする
AとBを入れ替える
Aを1だけ増加させる
A、Bを出力する
",0197,groupB,kazari
